Month,Sex,Group,Reason for seeking assistance,NSW,Vic,Qld,WA,SA,Tas,ACT,NT,National
SEP23,Male,Health,Health,2207.0,3198.0,1329.0,678.0,662.0,422.0,267.0,160.0,8916.0
SEP23,Male,Health,Mental health issues,1668.0,2244.0,844.0,430.0,438.0,293.0,198.0,46.0,6156.0
SEP23,Male,Health,Medical issues,690.0,1104.0,540.0,272.0,271.0,170.0,85.0,64.0,3194.0
SEP23,Male,Health,Problematic drug or substance use,593.0,1062.0,260.0,195.0,149.0,74.0,81.0,28.0,2441.0
SEP23,Male,Health,Problematic alcohol use,287.0,400.0,153.0,141.0,73.0,59.0,35.0,64.0,1212.0
SEP23,Male,Other,Other,2789.0,4132.0,1908.0,1011.0,629.0,474.0,352.0,312.0,11596.0
SEP23,Male,COVID,COVID-19,12.0,219.0,11.0,0.0,0.0,0.0,2.0,2.0,246.0
SEP23,Male,Not stated,Not stated,139.0,98.0,42.0,6.0,1.0,18.0,3.0,6.0,312.0
SEP23,Male,Total,Total Clients,9232.0,12484.0,6375.0,2438.0,2804.0,1225.0,824.0,1234.0,36548.0
SEP23,Total,Accommodation,Accommodation,12748.0,15350.0,9706.0,3297.0,5027.0,1955.0,1230.0,1616.0,50828.0
SEP23,Total,Accommodation,Housing crisis (e.g. eviction),8684.0,9731.0,6137.0,1890.0,3579.0,1077.0,751.0,422.0,32232.0
SEP23,Total,Accommodation,Inadequate or inappropriate dwelling conditions,4449.0,7776.0,4793.0,1880.0,1228.0,1037.0,633.0,1211.0,22983.0
SEP23,Total,Accommodation,Previous accommodation ended,3307.0,4512.0,2841.0,1076.0,552.0,795.0,318.0,188.0,13580.0
SEP23,Total,Financial,Financial,11500.0,15312.0,9016.0,3463.0,1690.0,1339.0,1159.0,1153.0,44564.0
SEP23,Total,Interpersonal,Interpersonal Relationships,10955.0,16265.0,5918.0,4368.0,2099.0,1181.0,940.0,1380.0,43051.0
SEP23,Total,Interpersonal,Time out from family/other situation,1984.0,2071.0,1244.0,761.0,99.0,352.0,215.0,351.0,7076.0
SEP23,Total,Interpersonal,Relationship/family breakdown,5108.0,5077.0,2695.0,1531.0,701.0,705.0,610.0,264.0,16680.0
SEP23,Total,Interpersonal,Family and domestic violence,7588.0,13068.0,3979.0,3386.0,1404.0,538.0,629.0,1084.0,31637.0
SEP23,Total,Interpersonal,Non-family violence,469.0,576.0,261.0,134.0,31.0,122.0,50.0,34.0,1677.0
SEP23,Total,Health,Health,5478.0,7031.0,3219.0,1776.0,1550.0,903.0,638.0,359.0,20939.0
SEP23,Total,Health,Mental health issues,4419.0,5249.0,2226.0,1252.0,1123.0,689.0,488.0,115.0,15548.0
SEP23,Total,Health,Medical issues,1561.0,2421.0,1277.0,587.0,564.0,372.0,186.0,130.0,7095.0
SEP23,Total,Health,Problematic drug or substance use,1203.0,1907.0,562.0,444.0,282.0,123.0,175.0,75.0,4770.0
SEP23,Total,Health,Problematic alcohol use,493.0,637.0,281.0,289.0,117.0,90.0,63.0,136.0,2106.0
SEP23,Total,Other,Other,6601.0,8734.0,4741.0,2568.0,1417.0,1015.0,714.0,755.0,26524.0
SEP23,Total,COVID,COVID-19,42.0,418.0,23.0,2.0,1.0,0.0,14.0,2.0,502.0
SEP23,Total,Not stated,Not stated,287.0,186.0,86.0,10.0,2.0,30.0,5.0,15.0,618.0
SEP23,Total,Total,Total Clients,23529.0,31523.0,15727.0,7167.0,6930.0,2699.0,1913.0,3297.0,92582.0
AUG23,Female,Accommodation,Accommodation,7778.0,9000.0,5674.0,2029.0,2984.0,1057.0,733.0,898.0,30082.0
AUG23,Female,Accommodation,Housing crisis (e.g. eviction),5285.0,5778.0,3635.0,1129.0,2127.0,609.0,447.0,272.0,19257.0
AUG23,Female,Accommodation,Inadequate or inappropriate dwelling conditions,2793.0,4484.0,2767.0,1115.0,674.0,574.0,381.0,661.0,13432.0
AUG23,Female,Accommodation,Previous accommodation ended,2038.0,2580.0,1706.0,647.0,347.0,423.0,187.0,93.0,8014.0
AUG23,Female,Financial,Financial,7106.0,9363.0,5388.0,2103.0,957.0,738.0,692.0,591.0,26898.0
AUG23,Female,Interpersonal,Interpersonal Relationships,7798.0,11851.0,4155.0,3314.0,1683.0,771.0,671.0,1073.0,31273.0
AUG23,Female,Interpersonal,Time out from family/other situation,1328.0,1321.0,818.0,520.0,57.0,206.0,153.0,246.0,4648.0
AUG23,Female,Interpersonal,Relationship/family breakdown,3461.0,3337.0,1809.0,1138.0,480.0,431.0,421.0,220.0,11288.0
AUG23,Female,Interpersonal,Family and domestic violence,5801.0,10048.0,2966.0,2692.0,1211.0,429.0,503.0,894.0,24513.0
AUG23,Female,Interpersonal,Non-family violence,313.0,408.0,187.0,98.0,25.0,89.0,34.0,22.0,1176.0
AUG23,Female,Health,Health,3443.0,3986.0,1897.0,1102.0,919.0,486.0,373.0,228.0,12424.0
AUG23,Female,Health,Mental health issues,2877.0,3131.0,1388.0,824.0,713.0,397.0,291.0,60.0,9675.0
AUG23,Female,Health,Medical issues,957.0,1376.0,760.0,324.0,297.0,207.0,104.0,63.0,4085.0
AUG23,Female,Health,Problematic drug or substance use,655.0,865.0,286.0,238.0,149.0,47.0,98.0,69.0,2406.0
AUG23,Female,Health,Problematic alcohol use,225.0,245.0,139.0,145.0,48.0,28.0,34.0,110.0,974.0
AUG23,Female,Other,Other,3903.0,4799.0,2930.0,1562.0,793.0,554.0,391.0,431.0,15345.0
AUG23,Female,COVID,COVID-19,33.0,224.0,12.0,2.0,4.0,0.0,12.0,0.0,287.0
AUG23,Female,Not stated,Not stated,169.0,97.0,54.0,1.0,1.0,11.0,1.0,9.0,343.0
AUG23,Female,Total,Total Clients,14565.0,19799.0,9503.0,4834.0,4347.0,1479.0,1131.0,2088.0,57610.0
AUG23,Male,Accommodation,Accommodation,5332.0,7187.0,4254.0,1396.0,2201.0,906.0,497.0,717.0,22455.0
AUG23,Male,Accommodation,Housing crisis (e.g. eviction),3657.0,4499.0,2616.0,810.0,1583.0,450.0,311.0,146.0,14058.0
AUG23,Male,Accommodation,Inadequate or inappropriate dwelling conditions,1847.0,3863.0,2137.0,852.0,539.0,485.0,275.0,561.0,10553.0
AUG23,Male,Accommodation,Previous accommodation ended,1434.0,2108.0,1173.0,459.0,238.0,382.0,140.0,95.0,6026.0
AUG23,Male,Financial,Financial,4831.0,6760.0,3783.0,1352.0,711.0,583.0,467.0,573.0,19040.0
AUG23,Male,Interpersonal,Interpersonal Relationships,3308.0,4854.0,1855.0,1116.0,537.0,414.0,310.0,322.0,12709.0
AUG23,Male,Interpersonal,Time out from family/other situation,690.0,862.0,460.0,236.0,33.0,150.0,84.0,94.0,2608.0
AUG23,Male,Interpersonal,Relationship/family breakdown,1820.0,1947.0,913.0,474.0,243.0,269.0,221.0,75.0,5958.0
AUG23,Male,Interpersonal,Family and domestic violence,1921.0,3330.0,1039.0,719.0,289.0,96.0,148.0,229.0,7771.0
AUG23,Male,Interpersonal,Non-family violence,177.0,237.0,94.0,28.0,9.0,41.0,21.0,6.0,613.0
AUG23,Male,Health,Health,2257.0,3340.0,1352.0,671.0,681.0,427.0,267.0,171.0,9156.0
AUG23,Male,Health,Mental health issues,1738.0,2372.0,863.0,433.0,446.0,308.0,199.0,50.0,6401.0
AUG23,Male,Health,Medical issues,709.0,1161.0,571.0,266.0,269.0,172.0,82.0,70.0,3296.0
AUG23,Male,Health,Problematic drug or substance use,602.0,1129.0,258.0,177.0,173.0,67.0,76.0,32.0,2510.0
AUG23,Male,Health,Problematic alcohol use,298.0,416.0,141.0,133.0,78.0,50.0,38.0,70.0,1223.0
AUG23,Male,Other,Other,2827.0,4445.0,2023.0,1037.0,626.0,480.0,360.0,306.0,12089.0
AUG23,Male,COVID,COVID-19,14.0,250.0,11.0,1.0,0.0,0.0,2.0,2.0,280.0
AUG23,Male,Not stated,Not stated,146.0,90.0,52.0,5.0,1.0,18.0,2.0,6.0,319.0
AUG23,Male,Total,Total Clients,9446.0,13172.0,6607.0,2517.0,2866.0,1232.0,823.0,1237.0,37837.0
AUG23,Total,Accommodation,Accommodation,13110.0,16187.0,9928.0,3425.0,5185.0,1963.0,1230.0,1615.0,52537.0
AUG23,Total,Accommodation,Housing crisis (e.g. eviction),8942.0,10277.0,6251.0,1939.0,3710.0,1059.0,758.0,418.0,33315.0
AUG23,Total,Accommodation,Inadequate or inappropriate dwelling conditions,4640.0,8347.0,4904.0,1967.0,1213.0,1059.0,656.0,1222.0,23985.0
AUG23,Total,Accommodation,Previous accommodation ended,3472.0,4688.0,2879.0,1106.0,585.0,805.0,327.0,188.0,14040.0
AUG23,Total,Financial,Financial,11937.0,16123.0,9171.0,3455.0,1668.0,1321.0,1159.0,1164.0,45938.0
AUG23,Total,Interpersonal,Interpersonal Relationships,11106.0,16705.0,6010.0,4430.0,2220.0,1185.0,981.0,1395.0,43982.0
AUG23,Total,Interpersonal,Time out from family/other situation,2018.0,2183.0,1278.0,756.0,90.0,356.0,237.0,340.0,7256.0
AUG23,Total,Interpersonal,Relationship/family breakdown,5281.0,5284.0,2722.0,1612.0,723.0,700.0,642.0,295.0,17246.0
AUG23,Total,Interpersonal,Family and domestic violence,7722.0,13378.0,4005.0,3411.0,1500.0,525.0,651.0,1123.0,32284.0
AUG23,Total,Interpersonal,Non-family violence,490.0,645.0,281.0,126.0,34.0,130.0,55.0,28.0,1789.0
AUG23,Total,Health,Health,5700.0,7326.0,3249.0,1773.0,1600.0,913.0,640.0,399.0,21580.0
AUG23,Total,Health,Mental health issues,4615.0,5503.0,2251.0,1257.0,1159.0,705.0,490.0,110.0,16076.0
AUG23,Total,Health,Medical issues,1666.0,2537.0,1331.0,590.0,566.0,379.0,186.0,133.0,7381.0
AUG23,Total,Health,Problematic drug or substance use,1257.0,1994.0,544.0,415.0,322.0,114.0,174.0,101.0,4916.0
AUG23,Total,Health,Problematic alcohol use,523.0,661.0,280.0,278.0,126.0,78.0,72.0,180.0,2197.0
AUG23,Total,Other,Other,6730.0,9244.0,4953.0,2599.0,1419.0,1034.0,751.0,737.0,27434.0
AUG23,Total,COVID,COVID-19,47.0,474.0,23.0,3.0,4.0,0.0,14.0,2.0,567.0
AUG23,Total,Not stated,Not stated,315.0,187.0,106.0,6.0,2.0,29.0,3.0,15.0,662.0
AUG23,Total,Total,Total Clients,24011.0,32971.0,16110.0,7351.0,7213.0,2711.0,1954.0,3325.0,95447.0
JUL23,Female,Accommodation,Accommodation,7627.0,8677.0,5413.0,1898.0,2875.0,1039.0,709.0,889.0,29074.0
JUL23,Female,Accommodation,Housing crisis (e.g. eviction),5136.0,5561.0,3615.0,1053.0,2058.0,615.0,420.0,243.0,18680.0
JUL23,Female,Accommodation,Inadequate or inappropriate dwelling conditions,2787.0,4333.0,2630.0,1033.0,663.0,548.0,380.0,669.0,13032.0
JUL23,Female,Accommodation,Previous accommodation ended,1992.0,2540.0,1544.0,609.0,296.0,409.0,192.0,89.0,7669.0
JUL23,Female,Financial,Financial,6995.0,8968.0,5280.0,1996.0,923.0,715.0,681.0,570.0,26092.0
JUL23,Female,Interpersonal,Interpersonal Relationships,7563.0,11462.0,4137.0,3297.0,1583.0,730.0,641.0,1001.0,30377.0
JUL23,Female,Interpersonal,Time out from family/other situation,1308.0,1262.0,817.0,527.0,62.0,202.0,157.0,210.0,4544.0
JUL23,Female,Interpersonal,Relationship/family breakdown,3387.0,3302.0,1760.0,1089.0,491.0,407.0,410.0,198.0,11041.0
JUL23,Female,Interpersonal,Family and domestic violence,5574.0,9766.0,2965.0,2701.0,1105.0,405.0,479.0,854.0,23823.0
JUL23,Female,Interpersonal,Non-family violence,285.0,353.0,181.0,86.0,23.0,77.0,33.0,18.0,1056.0
JUL23,Female,Health,Health,3444.0,3891.0,1852.0,1160.0,871.0,478.0,374.0,215.0,12276.0
JUL23,Female,Health,Mental health issues,2891.0,3053.0,1330.0,830.0,683.0,394.0,290.0,57.0,9523.0
JUL23,Female,Health,Medical issues,927.0,1313.0,782.0,352.0,268.0,201.0,104.0,64.0,4009.0
JUL23,Female,Health,Problematic drug or substance use,651.0,883.0,275.0,264.0,131.0,45.0,98.0,50.0,2397.0
JUL23,Female,Health,Problematic alcohol use,230.0,237.0,131.0,170.0,57.0,23.0,32.0,101.0,979.0
JUL23,Female,Other,Other,3850.0,4655.0,2817.0,1625.0,798.0,531.0,388.0,436.0,15078.0
JUL23,Female,COVID,COVID-19,40.0,232.0,13.0,2.0,4.0,0.0,12.0,0.0,303.0
JUL23,Female,Not stated,Not stated,164.0,88.0,41.0,1.0,1.0,16.0,1.0,13.0,324.0
JUL23,Female,Total,Total Clients,14261.0,19103.0,9136.0,4857.0,4147.0,1437.0,1108.0,2023.0,55956.0
JUL23,Male,Accommodation,Accommodation,5265.0,7043.0,3956.0,1335.0,2073.0,867.0,485.0,706.0,21685.0
JUL23,Male,Accommodation,Housing crisis (e.g. eviction),3536.0,4504.0,2548.0,734.0,1515.0,408.0,307.0,130.0,13660.0
JUL23,Male,Accommodation,Inadequate or inappropriate dwelling conditions,1860.0,3713.0,1968.0,822.0,496.0,474.0,263.0,562.0,10151.0
JUL23,Male,Accommodation,Previous accommodation ended,1377.0,2101.0,1095.0,430.0,194.0,357.0,139.0,88.0,5777.0
JUL23,Male,Financial,Financial,4744.0,6623.0,3639.0,1261.0,670.0,541.0,461.0,569.0,18477.0
JUL23,Male,Interpersonal,Interpersonal Relationships,3278.0,4693.0,1774.0,1095.0,505.0,390.0,303.0,307.0,12338.0
JUL23,Male,Interpersonal,Time out from family/other situation,695.0,824.0,435.0,246.0,27.0,146.0,75.0,103.0,2550.0
JUL23,Male,Interpersonal,Relationship/family breakdown,1801.0,1892.0,863.0,455.0,216.0,257.0,217.0,68.0,5765.0
JUL23,Male,Interpersonal,Family and domestic violence,1881.0,3219.0,993.0,701.0,288.0,92.0,147.0,203.0,7523.0
JUL23,Male,Interpersonal,Non-family violence,167.0,242.0,88.0,21.0,8.0,41.0,20.0,3.0,590.0
JUL23,Male,Health,Health,2262.0,3296.0,1329.0,689.0,651.0,434.0,266.0,168.0,9081.0
JUL23,Male,Health,Mental health issues,1763.0,2326.0,848.0,414.0,429.0,317.0,189.0,49.0,6327.0
JUL23,Male,Health,Medical issues,677.0,1127.0,585.0,292.0,254.0,168.0,84.0,67.0,3250.0
JUL23,Male,Health,Problematic drug or substance use,631.0,1151.0,236.0,166.0,178.0,73.0,79.0,32.0,2542.0
JUL23,Male,Health,Problematic alcohol use,282.0,428.0,145.0,142.0,77.0,52.0,39.0,71.0,1235.0
JUL23,Male,Other,Other,2758.0,4282.0,1943.0,1008.0,622.0,459.0,354.0,302.0,11713.0
JUL23,Male,COVID,COVID-19,18.0,308.0,12.0,1.0,1.0,0.0,2.0,2.0,344.0
JUL23,Male,Not stated,Not stated,134.0,80.0,31.0,5.0,1.0,20.0,2.0,9.0,281.0
JUL23,Male,Total,Total Clients,9272.0,12760.0,6217.0,2496.0,2758.0,1189.0,814.0,1186.0,36616.0
JUL23,Total,Accommodation,Accommodation,12892.0,15720.0,9369.0,3233.0,4948.0,1906.0,1194.0,1595.0,50759.0
JUL23,Total,Accommodation,Housing crisis (e.g. eviction),8672.0,10065.0,6163.0,1787.0,3573.0,1023.0,727.0,373.0,32340.0
JUL23,Total,Accommodation,Inadequate or inappropriate dwelling conditions,4647.0,8046.0,4598.0,1855.0,1159.0,1022.0,643.0,1231.0,23183.0
JUL23,Total,Accommodation,Previous accommodation ended,3369.0,4641.0,2639.0,1039.0,490.0,766.0,331.0,177.0,13446.0
JUL23,Total,Financial,Financial,11739.0,15591.0,8919.0,3257.0,1593.0,1256.0,1142.0,1139.0,44569.0
JUL23,Total,Interpersonal,Interpersonal Relationships,10841.0,16155.0,5911.0,4392.0,2088.0,1120.0,944.0,1308.0,42715.0
JUL23,Total,Interpersonal,Time out from family/other situation,2003.0,2086.0,1252.0,773.0,89.0,348.0,232.0,313.0,7094.0
JUL23,Total,Interpersonal,Relationship/family breakdown,5188.0,5194.0,2623.0,1544.0,707.0,664.0,627.0,266.0,16806.0
JUL23,Total,Interpersonal,Family and domestic violence,7455.0,12985.0,3958.0,3402.0,1393.0,497.0,626.0,1057.0,31346.0
JUL23,Total,Interpersonal,Non-family violence,452.0,595.0,269.0,107.0,31.0,118.0,53.0,21.0,1646.0
JUL23,Total,Health,Health,5706.0,7187.0,3181.0,1849.0,1522.0,912.0,640.0,383.0,21357.0
JUL23,Total,Health,Mental health issues,4654.0,5379.0,2178.0,1244.0,1112.0,711.0,479.0,106.0,15850.0
JUL23,Total,Health,Medical issues,1604.0,2440.0,1367.0,644.0,522.0,369.0,188.0,131.0,7259.0
JUL23,Total,Health,Problematic drug or substance use,1282.0,2034.0,511.0,430.0,309.0,118.0,177.0,82.0,4939.0
JUL23,Total,Health,Problematic alcohol use,512.0,665.0,276.0,312.0,134.0,75.0,71.0,172.0,2214.0
JUL23,Total,Other,Other,6608.0,8937.0,4760.0,2633.0,1420.0,990.0,742.0,738.0,26791.0
JUL23,Total,COVID,COVID-19,58.0,540.0,25.0,3.0,5.0,0.0,14.0,2.0,647.0
JUL23,Total,Not stated,Not stated,298.0,168.0,72.0,6.0,2.0,36.0,3.0,22.0,605.0
JUL23,Total,Total,Total Clients,23533.0,31863.0,15353.0,7353.0,6905.0,2626.0,1922.0,3209.0,92572.0
JUN23,Female,Accommodation,Accommodation,7608.0,9059.0,5581.0,1896.0,2939.0,1010.0,718.0,784.0,29538.0
JUN23,Female,Accommodation,Housing crisis (e.g. eviction),5152.0,5850.0,3796.0,1057.0,2089.0,602.0,429.0,234.0,19179.0
JUN23,Female,Accommodation,Inadequate or inappropriate dwelling conditions,2763.0,4535.0,2675.0,1043.0,726.0,533.0,393.0,569.0,13230.0
JUN23,Female,Accommodation,Previous accommodation ended,1994.0,2583.0,1604.0,579.0,287.0,403.0,196.0,90.0,7730.0
JUN23,Female,Financial,Financial,6961.0,9421.0,5447.0,2044.0,952.0,669.0,692.0,474.0,26620.0
JUN23,Female,Interpersonal,Interpersonal Relationships,7539.0,11593.0,4312.0,3250.0,1655.0,715.0,640.0,1035.0,30697.0
JUN23,Female,Interpersonal,Time out from family/other situation,1296.0,1286.0,826.0,503.0,61.0,189.0,163.0,186.0,4509.0
JUN23,Female,Interpersonal,Relationship/family breakdown,3367.0,3401.0,1850.0,1094.0,510.0,407.0,426.0,178.0,11224.0
JUN23,Female,Interpersonal,Family and domestic violence,5531.0,9800.0,3103.0,2672.0,1171.0,383.0,456.0,878.0,23966.0
JUN23,Female,Interpersonal,Non-family violence,301.0,366.0,177.0,95.0,26.0,71.0,31.0,20.0,1087.0
JUN23,Female,Health,Health,3401.0,4086.0,1899.0,1166.0,937.0,454.0,395.0,195.0,12525.0
JUN23,Female,Health,Mental health issues,2871.0,3203.0,1365.0,816.0,723.0,374.0,302.0,53.0,9702.0
JUN23,Female,Health,Medical issues,907.0,1400.0,834.0,389.0,298.0,183.0,115.0,66.0,4191.0
JUN23,Female,Health,Problematic drug or substance use,621.0,935.0,256.0,235.0,131.0,39.0,102.0,42.0,2359.0
JUN23,Female,Health,Problematic alcohol use,209.0,246.0,136.0,138.0,66.0,22.0,37.0,86.0,939.0
JUN23,Female,Other,Other,3795.0,4766.0,2861.0,1693.0,856.0,519.0,392.0,476.0,15345.0
JUN23,Female,COVID,COVID-19,49.0,305.0,14.0,3.0,4.0,0.0,12.0,1.0,388.0
JUN23,Female,Not stated,Not stated,145.0,94.0,57.0,2.0,1.0,14.0,2.0,66.0,381.0
JUN23,Female,Total,Total Clients,14220.0,19484.0,9439.0,4933.0,4271.0,1405.0,1113.0,2030.0,56771.0
JUN23,Male,Accommodation,Accommodation,5324.0,7392.0,3993.0,1367.0,2207.0,863.0,477.0,582.0,22160.0
JUN23,Male,Accommodation,Housing crisis (e.g. eviction),3551.0,4663.0,2615.0,716.0,1615.0,420.0,296.0,111.0,13966.0
JUN23,Male,Accommodation,Inadequate or inappropriate dwelling conditions,1941.0,3958.0,1961.0,854.0,559.0,462.0,267.0,451.0,10447.0
JUN23,Male,Accommodation,Previous accommodation ended,1354.0,2152.0,1100.0,411.0,190.0,367.0,132.0,87.0,5790.0
JUN23,Male,Financial,Financial,4724.0,6932.0,3617.0,1286.0,742.0,550.0,457.0,460.0,18748.0
JUN23,Male,Interpersonal,Interpersonal Relationships,3328.0,4771.0,1805.0,1090.0,513.0,382.0,301.0,330.0,12512.0
JUN23,Male,Interpersonal,Time out from family/other situation,702.0,860.0,427.0,230.0,36.0,148.0,70.0,83.0,2556.0
JUN23,Male,Interpersonal,Relationship/family breakdown,1802.0,1933.0,867.0,450.0,219.0,249.0,224.0,58.0,5798.0
JUN23,Male,Interpersonal,Family and domestic violence,1913.0,3251.0,1032.0,698.0,280.0,91.0,143.0,227.0,7634.0
JUN23,Male,Interpersonal,Non-family violence,166.0,241.0,84.0,32.0,9.0,34.0,20.0,8.0,594.0
JUN23,Male,Health,Health,2302.0,3407.0,1317.0,714.0,697.0,418.0,263.0,173.0,9283.0
JUN23,Male,Health,Mental health issues,1774.0,2421.0,828.0,447.0,471.0,294.0,187.0,52.0,6470.0
JUN23,Male,Health,Medical issues,710.0,1165.0,598.0,299.0,263.0,158.0,83.0,75.0,3349.0
JUN23,Male,Health,Problematic drug or substance use,617.0,1207.0,222.0,170.0,186.0,82.0,79.0,34.0,2594.0
JUN23,Male,Health,Problematic alcohol use,287.0,414.0,153.0,130.0,81.0,52.0,31.0,67.0,1214.0
JUN23,Male,Other,Other,2886.0,4298.0,1982.0,1140.0,664.0,455.0,355.0,312.0,12080.0
JUN23,Male,COVID,COVID-19,22.0,370.0,12.0,1.0,1.0,0.0,2.0,2.0,410.0
JUN23,Male,Not stated,Not stated,124.0,100.0,41.0,6.0,1.0,17.0,2.0,98.0,387.0
JUN23,Male,Total,Total Clients,9430.0,13162.0,6285.0,2626.0,2905.0,1162.0,812.0,1182.0,37487.0
JUN23,Total,Accommodation,Accommodation,12932.0,16451.0,9574.0,3263.0,5146.0,1873.0,1195.0,1366.0,51698.0
JUN23,Total,Accommodation,Housing crisis (e.g. eviction),8703.0,10513.0,6411.0,1773.0,3704.0,1022.0,725.0,345.0,33145.0
JUN23,Total,Accommodation,Inadequate or inappropriate dwelling conditions,4704.0,8493.0,4636.0,1897.0,1285.0,995.0,660.0,1020.0,23677.0
JUN23,Total,Accommodation,Previous accommodation ended,3348.0,4735.0,2704.0,990.0,477.0,770.0,328.0,177.0,13520.0
JUN23,Total,Financial,Financial,11685.0,16353.0,9064.0,3330.0,1694.0,1219.0,1149.0,934.0,45368.0
JUN23,Total,Interpersonal,Interpersonal Relationships,10867.0,16364.0,6117.0,4340.0,2168.0,1097.0,941.0,1365.0,43209.0
JUN23,Total,Interpersonal,Time out from family/other situation,1998.0,2146.0,1253.0,733.0,97.0,337.0,233.0,269.0,7065.0
JUN23,Total,Interpersonal,Relationship/family breakdown,5169.0,5334.0,2717.0,1544.0,729.0,656.0,650.0,236.0,17022.0
JUN23,Total,Interpersonal,Family and domestic violence,7444.0,13051.0,4135.0,3370.0,1451.0,474.0,599.0,1105.0,31600.0
JUN23,Total,Interpersonal,Non-family violence,467.0,607.0,261.0,127.0,35.0,105.0,51.0,28.0,1681.0
JUN23,Total,Health,Health,5703.0,7493.0,3216.0,1880.0,1634.0,872.0,658.0,368.0,21808.0
JUN23,Total,Health,Mental health issues,4645.0,5624.0,2193.0,1263.0,1194.0,668.0,489.0,105.0,16172.0
JUN23,Total,Health,Medical issues,1617.0,2565.0,1432.0,688.0,561.0,341.0,198.0,141.0,7540.0
JUN23,Total,Health,Problematic drug or substance use,1238.0,2142.0,478.0,405.0,317.0,121.0,181.0,76.0,4953.0
JUN23,Total,Health,Problematic alcohol use,496.0,660.0,289.0,268.0,147.0,74.0,68.0,153.0,2153.0
JUN23,Total,Other,Other,6681.0,9064.0,4843.0,2833.0,1520.0,974.0,747.0,788.0,27425.0
JUN23,Total,COVID,COVID-19,71.0,675.0,26.0,4.0,5.0,0.0,14.0,3.0,798.0
