MONTH,CLIENT GROUP,DATE,NSW,VIC,QLD,WA,SA,TAS,ACT,NT,NATIONAL
Apr19,Number of nights in short-term/emergency accommodation,2019-04-30,46541.0,44469.0,77677.0,19367.0,9591.0,7607.0,8188.0,6213.0,219653.0
Apr20,Number of clients accommodated in short-term/emergency accommodation,2020-04-30,1964.0,4680.0,3545.0,1317.0,468.0,416.0,329.0,343.0,13056.0
Apr20,Number of clients financially assisted with payments for short term/emergency accommodation,2020-04-30,173.0,2822.0,436.0,90.0,54.0,91.0,38.0,9.0,3711.0
Apr20,Number of clients who are at risk of homelessness,2020-04-30,11866.0,15574.0,5288.0,2911.0,3410.0,746.0,835.0,1578.0,42157.0
Apr20,Number of clients who are homeless,2020-04-30,10094.0,14762.0,6653.0,2391.0,2633.0,1498.0,1027.0,1026.0,40003.0
Apr20,Number of clients who have experienced family and domestic violence,2020-04-30,7812.0,14079.0,3497.0,2454.0,1747.0,505.0,744.0,935.0,31732.0
Apr20,Number of clients with a current mental health issue,2020-04-30,7616.0,9500.0,3087.0,1628.0,1837.0,1076.0,632.0,307.0,25653.0
Apr20,Number of clients with problematic drug or alcohol issues,2020-04-30,1956.0,2751.0,859.0,728.0,581.0,254.0,191.0,206.0,7520.0
Apr20,Number of indigenous clients,2020-04-30,6495.0,3449.0,4133.0,2138.0,1653.0,333.0,289.0,2704.0,21158.0
Apr20,Number of nights in short-term/emergency accommodation,2020-04-30,38884.0,66505.0,76319.0,17221.0,7642.0,7084.0,8216.0,3377.0,225248.0
Apr21,Number of clients accommodated in short-term/emergency accommodation,2021-04-30,2328.0,4333.0,3473.0,1671.0,535.0,439.0,324.0,587.0,13677.0
Apr21,Number of clients financially assisted with payments for short term/emergency accommodation,2021-04-30,180.0,2345.0,284.0,110.0,77.0,85.0,23.0,41.0,3145.0
Apr21,Number of clients who are at risk of homelessness,2021-04-30,12925.0,14754.0,5955.0,3548.0,3533.0,861.0,781.0,1705.0,43996.0
Apr21,Number of clients who are homeless,2021-04-30,11244.0,14821.0,6986.0,2924.0,2597.0,1602.0,1010.0,1211.0,42316.0
Apr21,Number of clients who have experienced family and domestic violence,2021-04-30,8760.0,14169.0,3696.0,3141.0,1716.0,538.0,722.0,1230.0,33898.0
Apr21,Number of clients with a current mental health issue,2021-04-30,8546.0,9834.0,3295.0,1933.0,1813.0,1229.0,661.0,288.0,27557.0
Apr21,Number of clients with problematic drug or alcohol issues,2021-04-30,1993.0,2861.0,864.0,841.0,548.0,217.0,222.0,182.0,7724.0
Apr21,Number of indigenous clients,2021-04-30,7537.0,3880.0,4911.0,2820.0,1752.0,371.0,337.0,2691.0,24241.0
Apr21,Number of nights in short-term/emergency accommodation,2021-04-30,45842.0,66654.0,80163.0,22896.0,9329.0,7799.0,8503.0,5801.0,246987.0
Apr22,Number of clients accommodated in short-term/emergency accommodation,2022-04-30,2128.0,3956.0,3578.0,1415.0,398.0,519.0,341.0,554.0,12878.0
Apr22,Number of clients financially assisted with payments for short term/emergency accommodation,2022-04-30,168.0,1878.0,223.0,83.0,85.0,95.0,40.0,48.0,2618.0
Apr22,Number of clients who are at risk of homelessness,2022-04-30,11419.0,15060.0,5822.0,3078.0,3084.0,977.0,737.0,1406.0,41511.0
Apr22,Number of clients who are homeless,2022-04-30,10972.0,13825.0,7225.0,2972.0,2834.0,1779.0,1061.0,1323.0,41923.0
Apr22,Number of clients who have experienced family and domestic violence,2022-04-30,7960.0,13289.0,3597.0,2850.0,1425.0,554.0,696.0,1106.0,31406.0
Apr22,Number of clients with a current mental health issue,2022-04-30,7918.0,9585.0,3330.0,1725.0,1664.0,1261.0,643.0,300.0,26392.0
Apr22,Number of clients with problematic drug or alcohol issues,2022-04-30,1623.0,2711.0,838.0,685.0,448.0,229.0,212.0,192.0,6929.0
Apr22,Number of indigenous clients,2022-04-30,7171.0,4016.0,4799.0,2713.0,1615.0,432.0,351.0,2531.0,23564.0
Apr22,Number of nights in short-term/emergency accommodation,2022-04-30,42948.0,63232.0,85235.0,19121.0,7532.0,9607.0,8923.0,5436.0,242034.0
Apr23,Number of clients accommodated in short-term/emergency accommodation,2023-04-30,2267.0,3686.0,4176.0,1591.0,499.0,548.0,369.0,561.0,13688.0
Apr23,Number of clients financially assisted with payments for short term/emergency accommodation,2023-04-30,166.0,1676.0,733.0,72.0,68.0,60.0,80.0,27.0,2879.0
Apr23,Number of clients who are at risk of homelessness,2023-04-30,10922.0,15574.0,6386.0,3635.0,3350.0,958.0,860.0,1201.0,42825.0
Apr23,Number of clients who are homeless,2023-04-30,11414.0,13916.0,8624.0,3189.0,3254.0,1545.0,970.0,1378.0,44205.0
Apr23,Number of clients who have experienced family and domestic violence,2023-04-30,7835.0,12857.0,4149.0,3320.0,1525.0,517.0,662.0,1034.0,31869.0
Apr23,Number of clients with a current mental health issue,2023-04-30,7908.0,9401.0,3549.0,1877.0,1766.0,1109.0,699.0,291.0,26567.0
Apr23,Number of clients with problematic drug or alcohol issues,2023-04-30,1690.0,2736.0,859.0,737.0,414.0,221.0,216.0,174.0,7042.0
Apr23,Number of indigenous clients,2023-04-30,7314.0,4071.0,5282.0,3156.0,1683.0,444.0,328.0,2507.0,24737.0
Apr23,Number of nights in short-term/emergency accommodation,2023-04-30,46708.0,56315.0,99205.0,21759.0,8733.0,10599.0,9499.0,5191.0,258009.0
Aug17,Number of clients accommodated in short-term/emergency accommodation,2017-08-31,2398.0,2858.0,3823.0,1386.0,667.0,418.0,340.0,582.0,12453.0
Aug17,Number of clients financially assisted with payments for short term/emergency accommodation,2017-08-31,175.0,1497.0,143.0,85.0,71.0,88.0,18.0,18.0,2093.0
Aug17,Number of clients who are at risk of homelessness,2017-08-31,10808.0,14008.0,5268.0,3173.0,3405.0,975.0,828.0,1685.0,40064.0
Aug17,Number of clients who are homeless,2017-08-31,10064.0,13302.0,5511.0,2353.0,2624.0,1225.0,772.0,795.0,36581.0
Aug17,Number of clients who have experienced family and domestic violence,2017-08-31,7207.0,13151.0,3106.0,2606.0,1952.0,588.0,514.0,1025.0,30085.0
Aug17,Number of clients with a current mental health issue,2017-08-31,7050.0,8287.0,2613.0,1504.0,1519.0,909.0,522.0,292.0,22659.0
Aug17,Number of clients with problematic drug or alcohol issues,2017-08-31,2265.0,2272.0,980.0,743.0,553.0,229.0,156.0,261.0,7449.0
Aug17,Number of indigenous clients,2017-08-31,6286.0,2938.0,3680.0,2149.0,1573.0,289.0,275.0,2359.0,19498.0
Aug17,Number of nights in short-term/emergency accommodation,2017-08-31,46826.0,43330.0,76939.0,16443.0,13074.0,6207.0,8049.0,5728.0,216596.0
Aug18,Number of clients accommodated in short-term/emergency accommodation,2018-08-31,2390.0,3485.0,3767.0,1427.0,635.0,414.0,312.0,599.0,13018.0
Aug18,Number of clients financially assisted with payments for short term/emergency accommodation,2018-08-31,193.0,1722.0,186.0,77.0,75.0,122.0,21.0,32.0,2424.0
Aug18,Number of clients who are at risk of homelessness,2018-08-31,11911.0,15590.0,5346.0,3238.0,3263.0,898.0,752.0,1780.0,42703.0
Aug18,Number of clients who are homeless,2018-08-31,10750.0,14135.0,6444.0,2373.0,2699.0,1260.0,831.0,1214.0,39609.0
Aug18,Number of clients who have experienced family and domestic violence,2018-08-31,8239.0,13012.0,3128.0,2783.0,1926.0,423.0,538.0,1091.0,31084.0
Aug18,Number of clients with a current mental health issue,2018-08-31,7684.0,9308.0,3115.0,1640.0,1683.0,1048.0,539.0,310.0,25279.0
Aug18,Number of clients with problematic drug or alcohol issues,2018-08-31,2310.0,2567.0,973.0,769.0,565.0,279.0,163.0,288.0,7906.0
Aug18,Number of indigenous clients,2018-08-31,6850.0,3119.0,4030.0,2281.0,1567.0,321.0,242.0,2627.0,20991.0
Aug18,Number of nights in short-term/emergency accommodation,2018-08-31,46249.0,46019.0,79322.0,18065.0,12822.0,7295.0,8782.0,6248.0,224802.0
Aug19,Number of clients accommodated in short-term/emergency accommodation,2019-08-31,2438.0,3362.0,3553.0,1953.0,514.0,454.0,323.0,516.0,13097.0
Aug19,Number of clients financially assisted with payments for short term/emergency accommodation,2019-08-31,181.0,1594.0,158.0,51.0,64.0,112.0,19.0,27.0,2206.0
Aug19,Number of clients who are at risk of homelessness,2019-08-31,12158.0,16422.0,5144.0,3691.0,3399.0,899.0,747.0,1600.0,43977.0
Aug19,Number of clients who are homeless,2019-08-31,10097.0,14298.0,6525.0,2487.0,2543.0,1502.0,867.0,1089.0,39336.0
Aug19,Number of clients who have experienced family and domestic violence,2019-08-31,7786.0,14315.0,3342.0,2906.0,1789.0,530.0,568.0,993.0,32173.0
Aug19,Number of clients with a current mental health issue,2019-08-31,7754.0,9983.0,3012.0,1643.0,1691.0,1178.0,545.0,300.0,26076.0
Aug19,Number of clients with problematic drug or alcohol issues,2019-08-31,2213.0,2744.0,862.0,739.0,514.0,296.0,168.0,265.0,7790.0
Aug19,Number of indigenous clients,2019-08-31,6848.0,3380.0,4062.0,2812.0,1557.0,328.0,269.0,2627.0,21834.0
Aug19,Number of nights in short-term/emergency accommodation,2019-08-31,47404.0,45428.0,78066.0,18968.0,7903.0,7873.0,8572.0,5736.0,219950.0
Aug20,Number of clients accommodated in short-term/emergency accommodation,2020-08-31,2088.0,5849.0,3763.0,1736.0,560.0,518.0,349.0,463.0,15318.0
Aug20,Number of clients financially assisted with payments for short term/emergency accommodation,2020-08-31,157.0,3629.0,421.0,72.0,68.0,129.0,19.0,27.0,4521.0
Aug20,Number of clients who are at risk of homelessness,2020-08-31,11708.0,14249.0,5164.0,3187.0,3557.0,788.0,771.0,1559.0,40929.0
Aug20,Number of clients who are homeless,2020-08-31,10233.0,15808.0,7049.0,2556.0,2664.0,1508.0,1061.0,1105.0,41936.0
Aug20,Number of clients who have experienced family and domestic violence,2020-08-31,8004.0,14245.0,3669.0,2608.0,1780.0,553.0,746.0,1056.0,32614.0
Aug20,Number of clients with a current mental health issue,2020-08-31,7959.0,10087.0,3352.0,1711.0,1894.0,1114.0,632.0,294.0,27012.0
Aug20,Number of clients with problematic drug or alcohol issues,2020-08-31,2059.0,3070.0,1009.0,796.0,659.0,238.0,215.0,237.0,8279.0
Aug20,Number of indigenous clients,2020-08-31,6792.0,3599.0,4444.0,2589.0,1841.0,350.0,302.0,2504.0,22383.0
Aug20,Number of nights in short-term/emergency accommodation,2020-08-31,41458.0,101662.0,83063.0,20132.0,10127.0,9454.0,9483.0,4822.0,280201.0
Aug21,Number of clients accommodated in short-term/emergency accommodation,2021-08-31,1880.0,5515.0,3549.0,1735.0,461.0,553.0,372.0,578.0,14639.0
Aug21,Number of clients financially assisted with payments for short term/emergency accommodation,2021-08-31,135.0,3109.0,335.0,113.0,82.0,91.0,66.0,26.0,3953.0
Aug21,Number of clients who are at risk of homelessness,2021-08-31,12373.0,15752.0,6155.0,3495.0,3089.0,938.0,730.0,1670.0,44143.0
Aug21,Number of clients who are homeless,2021-08-31,10998.0,15543.0,7253.0,2979.0,2901.0,1730.0,1056.0,1321.0,43711.0
Aug21,Number of clients who have experienced family and domestic violence,2021-08-31,8425.0,14684.0,3899.0,3024.0,1519.0,597.0,714.0,1180.0,33999.0
Aug21,Number of clients with a current mental health issue,2021-08-31,8682.0,10782.0,3424.0,1891.0,1719.0,1313.0,659.0,315.0,28756.0
Aug21,Number of clients with problematic drug or alcohol issues,2021-08-31,1942.0,3177.0,902.0,813.0,511.0,256.0,216.0,213.0,8028.0
Aug21,Number of indigenous clients,2021-08-31,7435.0,4045.0,5024.0,2974.0,1668.0,426.0,371.0,2691.0,24588.0
Aug21,Number of nights in short-term/emergency accommodation,2021-08-31,41307.0,90458.0,85440.0,21696.0,8634.0,9949.0,9524.0,5473.0,272481.0
Aug22,Number of clients accommodated in short-term/emergency accommodation,2022-08-31,2155.0,4225.0,3797.0,1736.0,439.0,606.0,363.0,591.0,13890.0
Aug22,Number of clients financially assisted with payments for short term/emergency accommodation,2022-08-31,190.0,2273.0,438.0,72.0,79.0,97.0,41.0,27.0,3216.0
Aug22,Number of clients who are at risk of homelessness,2022-08-31,11461.0,16022.0,5948.0,3351.0,3469.0,949.0,846.0,1361.0,43338.0
Aug22,Number of clients who are homeless,2022-08-31,11183.0,14198.0,7921.0,3239.0,3274.0,1789.0,1079.0,1316.0,43911.0
Aug22,Number of clients who have experienced family and domestic violence,2022-08-31,8011.0,13557.0,3752.0,3118.0,1413.0,568.0,710.0,1059.0,32118.0
Aug22,Number of clients with a current mental health issue,2022-08-31,8102.0,9927.0,3509.0,1807.0,1911.0,1254.0,727.0,297.0,27501.0
Aug22,Number of clients with problematic drug or alcohol issues,2022-08-31,1691.0,2944.0,846.0,795.0,490.0,249.0,237.0,180.0,7425.0
Aug22,Number of indigenous clients,2022-08-31,7416.0,4195.0,5004.0,3133.0,1730.0,399.0,371.0,2373.0,24563.0
Aug22,Number of nights in short-term/emergency accommodation,2022-08-31,44637.0,60112.0,88389.0,22327.0,7653.0,10821.0,9255.0,6037.0,249231.0
Dec17,Number of clients accommodated in short-term/emergency accommodation,2017-12-31,2254.0,2660.0,3729.0,1472.0,627.0,404.0,301.0,640.0,12070.0
Dec17,Number of clients financially assisted with payments for short term/emergency accommodation,2017-12-31,146.0,1417.0,111.0,69.0,94.0,63.0,21.0,12.0,1933.0
Dec17,Number of clients who are at risk of homelessness,2017-12-31,10456.0,13688.0,4652.0,3184.0,3193.0,867.0,701.0,1827.0,38496.0
Dec17,Number of clients who are homeless,2017-12-31,9551.0,12788.0,5422.0,2168.0,2456.0,1211.0,830.0,966.0,35307.0
Dec17,Number of clients who have experienced family and domestic violence,2017-12-31,7070.0,12941.0,2943.0,2614.0,1874.0,484.0,489.0,986.0,29350.0
Dec17,Number of clients with a current mental health issue,2017-12-31,6594.0,8063.0,2437.0,1354.0,1507.0,952.0,512.0,307.0,21684.0
Dec17,Number of clients with problematic drug or alcohol issues,2017-12-31,2123.0,2175.0,826.0,614.0,484.0,227.0,165.0,293.0,6900.0
Dec17,Number of indigenous clients,2017-12-31,6003.0,2831.0,3408.0,2155.0,1460.0,293.0,267.0,2560.0,18929.0
Dec17,Number of nights in short-term/emergency accommodation,2017-12-31,46071.0,41497.0,77493.0,17249.0,13232.0,6825.0,8302.0,5261.0,215930.0
Dec18,Number of clients accommodated in short-term/emergency accommodation,2018-12-31,2177.0,3270.0,3793.0,1738.0,588.0,390.0,312.0,661.0,12917.0
Dec18,Number of clients financially assisted with payments for short term/emergency accommodation,2018-12-31,167.0,1411.0,167.0,85.0,80.0,69.0,19.0,33.0,2030.0
Dec18,Number of clients who are at risk of homelessness,2018-12-31,11305.0,14987.0,5281.0,3472.0,3091.0,851.0,717.0,1682.0,41318.0
Dec18,Number of clients who are homeless,2018-12-31,9956.0,13947.0,6023.0,2339.0,2594.0,1299.0,810.0,1203.0,38086.0
Dec18,Number of clients who have experienced family and domestic violence,2018-12-31,7542.0,13292.0,3325.0,2851.0,1708.0,449.0,498.0,1109.0,30722.0
Dec18,Number of clients with a current mental health issue,2018-12-31,7216.0,9010.0,2766.0,1530.0,1611.0,1015.0,514.0,299.0,23916.0
Dec18,Number of clients with problematic drug or alcohol issues,2018-12-31,2102.0,2331.0,889.0,720.0,484.0,252.0,148.0,254.0,7169.0
Dec18,Number of indigenous clients,2018-12-31,6382.0,3043.0,3977.0,2543.0,1493.0,321.0,220.0,2498.0,20431.0
Dec18,Number of nights in short-term/emergency accommodation,2018-12-31,42908.0,45370.0,80214.0,19426.0,12165.0,7428.0,8470.0,7214.0,223195.0
Dec19,Number of clients accommodated in short-term/emergency accommodation,2019-12-31,2373.0,3337.0,3680.0,1966.0,526.0,397.0,310.0,552.0,13120.0
Dec19,Number of clients financially assisted with payments for short term/emergency accommodation,2019-12-31,148.0,1523.0,170.0,77.0,59.0,84.0,24.0,28.0,2111.0
Dec19,Number of clients who are at risk of homelessness,2019-12-31,11713.0,15913.0,5401.0,3403.0,3266.0,845.0,713.0,1599.0,42783.0
Dec19,Number of clients who are homeless,2019-12-31,9460.0,14248.0,6025.0,2561.0,2525.0,1433.0,939.0,1106.0,38216.0
Dec19,Number of clients who have experienced family and domestic violence,2019-12-31,7320.0,14588.0,3509.0,2772.0,1741.0,501.0,620.0,1002.0,31996.0
Dec19,Number of clients with a current mental health issue,2019-12-31,7382.0,9464.0,2990.0,1648.0,1639.0,1117.0,536.0,283.0,25026.0
Dec19,Number of clients with problematic drug or alcohol issues,2019-12-31,1993.0,2542.0,851.0,726.0,512.0,275.0,175.0,227.0,7292.0
Dec19,Number of indigenous clients,2019-12-31,6361.0,3363.0,3841.0,2813.0,1579.0,347.0,257.0,2627.0,21129.0
Dec19,Number of nights in short-term/emergency accommodation,2019-12-31,46947.0,45829.0,79728.0,21366.0,8980.0,7211.0,8264.0,4829.0,223154.0
Dec20,Number of clients accommodated in short-term/emergency accommodation,2020-12-31,2285.0,5264.0,3579.0,1940.0,522.0,469.0,318.0,615.0,14977.0
Dec20,Number of clients financially assisted with payments for short term/emergency accommodation,2020-12-31,198.0,2930.0,244.0,115.0,85.0,88.0,25.0,47.0,3729.0
Dec20,Number of clients who are at risk of homelessness,2020-12-31,12048.0,14158.0,5491.0,3429.0,3487.0,860.0,778.0,1692.0,41858.0
Dec20,Number of clients who are homeless,2020-12-31,10368.0,15262.0,6454.0,2873.0,2536.0,1600.0,989.0,1271.0,41293.0
Dec20,Number of clients who have experienced family and domestic violence,2020-12-31,8141.0,14330.0,3681.0,2907.0,1696.0,530.0,684.0,1338.0,33240.0
Dec20,Number of clients with a current mental health issue,2020-12-31,7988.0,9690.0,3127.0,1816.0,1784.0,1209.0,628.0,316.0,26522.0
Dec20,Number of clients with problematic drug or alcohol issues,2020-12-31,1951.0,2803.0,897.0,823.0,596.0,238.0,214.0,206.0,7723.0
Dec20,Number of indigenous clients,2020-12-31,7098.0,3760.0,4505.0,3000.0,1794.0,357.0,290.0,2728.0,23479.0
Dec20,Number of nights in short-term/emergency accommodation,2020-12-31,44498.0,86121.0,82040.0,21817.0,9487.0,8998.0,9109.0,6580.0,268650.0
Dec21,Number of clients accommodated in short-term/emergency accommodation,2021-12-31,1994.0,4539.0,3705.0,1910.0,404.0,499.0,365.0,609.0,14019.0
Dec21,Number of clients financially assisted with payments for short term/emergency accommodation,2021-12-31,208.0,2417.0,310.0,98.0,50.0,88.0,47.0,37.0,3251.0
Dec21,Number of clients who are at risk of homelessness,2021-12-31,11916.0,14756.0,5916.0,3452.0,3280.0,1024.0,737.0,1642.0,42649.0
Dec21,Number of clients who are homeless,2021-12-31,10522.0,14739.0,7074.0,3009.0,2833.0,1624.0,1091.0,1300.0,42126.0
Dec21,Number of clients who have experienced family and domestic violence,2021-12-31,8219.0,13740.0,3668.0,3048.0,1396.0,499.0,732.0,1203.0,32439.0
Dec21,Number of clients with a current mental health issue,2021-12-31,8228.0,10000.0,3244.0,1763.0,1848.0,1278.0,660.0,319.0,27318.0
Dec21,Number of clients with problematic drug or alcohol issues,2021-12-31,1719.0,2865.0,805.0,721.0,503.0,232.0,224.0,202.0,7269.0
Dec21,Number of indigenous clients,2021-12-31,7178.0,3939.0,4966.0,3032.0,1746.0,414.0,382.0,2576.0,24161.0
Dec21,Number of nights in short-term/emergency accommodation,2021-12-31,42524.0,74480.0,87393.0,24207.0,7595.0,9096.0,9833.0,6025.0,261153.0
Dec22,Number of clients accommodated in short-term/emergency accommodation,2022-12-31,2217.0,3803.0,4275.0,1701.0,417.0,546.0,321.0,651.0,13920.0
Dec22,Number of clients financially assisted with payments for short term/emergency accommodation,2022-12-31,178.0,1824.0,506.0,54.0,77.0,77.0,26.0,32.0,2772.0
Dec22,Number of clients who are at risk of homelessness,2022-12-31,10693.0,15374.0,5824.0,3474.0,3353.0,1012.0,893.0,1326.0,41889.0
Dec22,Number of clients who are homeless,2022-12-31,11003.0,14015.0,8164.0,3108.0,3135.0,1606.0,1013.0,1415.0,43354.0
Dec22,Number of clients who have experienced family and domestic violence,2022-12-31,7565.0,12451.0,4032.0,3149.0,1521.0,557.0,755.0,1144.0,31136.0
Dec22,Number of clients with a current mental health issue,2022-12-31,7724.0,9447.0,3500.0,1743.0,1784.0,1233.0,693.0,322.0,26408.0
Dec22,Number of clients with problematic drug or alcohol issues,2022-12-31,1545.0,2815.0,832.0,727.0,450.0,234.0,208.0,176.0,6981.0
Dec22,Number of indigenous clients,2022-12-31,7265.0,4064.0,4978.0,3060.0,1657.0,403.0,354.0,2484.0,24204.0
Dec22,Number of nights in short-term/emergency accommodation,2022-12-31,46480.0,56475.0,100366.0,22149.0,7376.0,10349.0,8756.0,5734.0,257685.0
Feb18,Number of clients accommodated in short-term/emergency accommodation,2018-02-28,2311.0,3154.0,3767.0,1396.0,649.0,398.0,318.0,595.0,12572.0
Feb18,Number of clients financially assisted with payments for short term/emergency accommodation,2018-02-28,180.0,1484.0,158.0,58.0,104.0,80.0,15.0,18.0,2094.0
Feb18,Number of clients who are at risk of homelessness,2018-02-28,11130.0,14616.0,5281.0,3114.0,3466.0,945.0,794.0,1670.0,40916.0
Feb18,Number of clients who are homeless,2018-02-28,10305.0,13411.0,5978.0,2402.0,2694.0,1233.0,820.0,968.0,37726.0
Feb18,Number of clients who have experienced family and domestic violence,2018-02-28,7735.0,13462.0,3181.0,2676.0,1946.0,501.0,557.0,998.0,30999.0
Feb18,Number of clients with a current mental health issue,2018-02-28,7105.0,8704.0,2739.0,1563.0,1596.0,960.0,509.0,294.0,23421.0
Feb18,Number of clients with problematic drug or alcohol issues,2018-02-28,2253.0,2374.0,899.0,707.0,491.0,237.0,180.0,263.0,7390.0
Feb18,Number of indigenous clients,2018-02-28,6516.0,2952.0,3917.0,2152.0,1606.0,303.0,270.0,2440.0,20094.0
Feb18,Number of nights in short-term/emergency accommodation,2018-02-28,42190.0,39836.0,71682.0,16311.0,10848.0,5793.0,7362.0,5140.0,199162.0
Feb19,Number of clients accommodated in short-term/emergency accommodation,2019-02-28,2438.0,3398.0,3672.0,1761.0,615.0,472.0,312.0,545.0,13185.0
Feb19,Number of clients financially assisted with payments for short term/emergency accommodation,2019-02-28,206.0,1550.0,157.0,87.0,78.0,126.0,20.0,27.0,2249.0
Feb19,Number of clients who are at risk of homelessness,2019-02-28,11718.0,15904.0,5590.0,3599.0,3351.0,925.0,780.0,1604.0,43382.0
Feb19,Number of clients who are homeless,2019-02-28,10647.0,14399.0,6572.0,2510.0,2775.0,1466.0,876.0,1257.0,40404.0
Feb19,Number of clients who have experienced family and domestic violence,2019-02-28,7966.0,13986.0,3549.0,2915.0,1883.0,526.0,529.0,976.0,32254.0
Feb19,Number of clients with a current mental health issue,2019-02-28,7638.0,9420.0,3036.0,1648.0,1723.0,1103.0,563.0,325.0,25419.0
Feb19,Number of clients with problematic drug or alcohol issues,2019-02-28,2253.0,2487.0,891.0,823.0,531.0,249.0,150.0,249.0,7624.0
Feb19,Number of indigenous clients,2019-02-28,6555.0,3245.0,4170.0,2557.0,1649.0,344.0,248.0,2610.0,21326.0
Feb19,Number of nights in short-term/emergency accommodation,2019-02-28,43209.0,42561.0,72652.0,18872.0,11582.0,7209.0,7415.0,6075.0,209575.0
Feb20,Number of clients accommodated in short-term/emergency accommodation,2020-02-29,2609.0,3547.0,3722.0,1842.0,493.0,424.0,318.0,552.0,13493.0
Feb20,Number of clients financially assisted with payments for short term/emergency accommodation,2020-02-29,186.0,1669.0,230.0,89.0,77.0,101.0,29.0,17.0,2397.0
Feb20,Number of clients who are at risk of homelessness,2020-02-29,12269.0,16361.0,6037.0,3311.0,3291.0,865.0,769.0,1648.0,44496.0
Feb20,Number of clients who are homeless,2020-02-29,10428.0,14363.0,6857.0,2611.0,2557.0,1473.0,996.0,1157.0,40356.0
Feb20,Number of clients who have experienced family and domestic violence,2020-02-29,7996.0,14462.0,4017.0,2610.0,1794.0,502.0,637.0,987.0,32953.0
Feb20,Number of clients with a current mental health issue,2020-02-29,7753.0,9742.0,3105.0,1708.0,1763.0,1153.0,609.0,295.0,26083.0
Feb20,Number of clients with problematic drug or alcohol issues,2020-02-29,2099.0,2722.0,904.0,805.0,553.0,252.0,196.0,235.0,7758.0
Feb20,Number of indigenous clients,2020-02-29,6899.0,3470.0,4454.0,2664.0,1582.0,370.0,279.0,2678.0,22355.0
Feb20,Number of nights in short-term/emergency accommodation,2020-02-29,47946.0,44582.0,76580.0,19790.0,7852.0,7232.0,7867.0,5095.0,216944.0
Feb21,Number of clients accommodated in short-term/emergency accommodation,2021-02-28,2336.0,4767.0,3446.0,1630.0,499.0,482.0,315.0,585.0,14048.0
Feb21,Number of clients financially assisted with payments for short term/emergency accommodation,2021-02-28,202.0,2585.0,255.0,100.0,73.0,106.0,22.0,54.0,3392.0
Feb21,Number of clients who are at risk of homelessness,2021-02-28,12475.0,14356.0,5884.0,3398.0,3562.0,908.0,792.0,1775.0,43043.0
Feb21,Number of clients who are homeless,2021-02-28,11103.0,14791.0,6757.0,2877.0,2570.0,1628.0,1041.0,1206.0,41889.0
Feb21,Number of clients who have experienced family and domestic violence,2021-02-28,8639.0,14181.0,3842.0,3041.0,1684.0,568.0,744.0,1263.0,33886.0
Feb21,Number of clients with a current mental health issue,2021-02-28,8434.0,9517.0,3312.0,1891.0,1824.0,1262.0,681.0,313.0,27190.0
