DATE,MONTH,SEX,GROUP,REASON FOR SEEKING ASSISTANCE,NSW,VIC,QLD,WA,SA,TAS,ACT,NT,NATIONAL,NSW_POPULATION,VIC_POPULATION,QLD_POPULATION,WA_POPULATION,SA_POPULATION,TAS_POPULATION,ACT_POPULATION,NT_POPULATION,NATIONAL_POPULATION,NATIONAL_PER_10k,NSW_PER_10k,NSW_PROPORTION_OF_NATIONAL,NSW_PROPORTION_OF_NATIONAL_PER_10k,NSW_PROPORTION_OF_NATIONAL_POPULATION,NSW_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,VIC_PER_10k,VIC_PROPORTION_OF_NATIONAL,VIC_PROPORTION_OF_NATIONAL_PER_10k,VIC_PROPORTION_OF_NATIONAL_POPULATION,VIC_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,QLD_PER_10k,QLD_PROPORTION_OF_NATIONAL,QLD_PROPORTION_OF_NATIONAL_PER_10k,QLD_PROPORTION_OF_NATIONAL_POPULATION,QLD_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,WA_PER_10k,WA_PROPORTION_OF_NATIONAL,WA_PROPORTION_OF_NATIONAL_PER_10k,WA_PROPORTION_OF_NATIONAL_POPULATION,WA_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,SA_PER_10k,SA_PROPORTION_OF_NATIONAL,SA_PROPORTION_OF_NATIONAL_PER_10k,SA_PROPORTION_OF_NATIONAL_POPULATION,SA_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,TAS_PER_10k,TAS_PROPORTION_OF_NATIONAL,TAS_PROPORTION_OF_NATIONAL_PER_10k,TAS_PROPORTION_OF_NATIONAL_POPULATION,TAS_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,ACT_PER_10k,ACT_PROPORTION_OF_NATIONAL,ACT_PROPORTION_OF_NATIONAL_PER_10k,ACT_PROPORTION_OF_NATIONAL_POPULATION,ACT_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,NT_PER_10k,NT_PROPORTION_OF_NATIONAL,NT_PROPORTION_OF_NATIONAL_PER_10k,NT_PROPORTION_OF_NATIONAL_POPULATION,NT_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP
2017-07-31,Jul17,Total,Other,Transition from foster care and child safety residential placements,117.0,165.0,82.0,40.0,20.0,19.0,8.0,45.0,496.0,,,,,,,,,,,,23.6,,,,,33.3,,,,,16.5,,,,,8.1,,,,,4.0,,,,,3.8,,,,,1.6,,,,,9.1,,,
2017-07-31,Jul17,Total,Other,Transition from custodial arrangements,586.0,813.0,153.0,88.0,221.0,66.0,53.0,74.0,2054.0,,,,,,,,,,,,28.5,,,,,39.6,,,,,7.4,,,,,4.3,,,,,10.8,,,,,3.2,,,,,2.6,,,,,3.6,,,
2017-07-31,Jul17,Total,Other,Other,7163.0,8503.0,3424.0,1886.0,1464.0,844.0,665.0,1063.0,24988.0,,,,,,,,,,,,28.7,,,,,34.0,,,,,13.7,,,,,7.5,,,,,5.9,,,,,3.4,,,,,2.7,,,,,4.3,,,
2017-07-31,Jul17,Total,Health,Problematic alcohol use,729.0,570.0,413.0,223.0,208.0,65.0,39.0,159.0,2406.0,,,,,,,,,,,,30.3,,,,,23.7,,,,,17.2,,,,,9.3,,,,,8.6,,,,,2.7,,,,,1.6,,,,,6.6,,,
2017-07-31,Jul17,Total,Health,Problematic drug or substance use,1514.0,1569.0,496.0,422.0,346.0,128.0,97.0,105.0,4673.0,,,,,,,,,,,,32.4,,,,,33.6,,,,,10.6,,,,,9.0,,,,,7.4,,,,,2.7,,,,,2.1,,,,,2.2,,,
2017-07-31,Jul17,Total,Health,Medical issues,1874.0,2351.0,884.0,326.0,394.0,296.0,157.0,165.0,6439.0,,,,,,,,,,,,29.1,,,,,36.5,,,,,13.7,,,,,5.1,,,,,6.1,,,,,4.6,,,,,2.4,,,,,2.6,,,
2017-07-31,Jul17,Total,Health,Mental health issues,4015.0,4297.0,1397.0,686.0,883.0,554.0,300.0,134.0,12251.0,,,,,,,,,,,,32.8,,,,,35.1,,,,,11.4,,,,,5.6,,,,,7.2,,,,,4.5,,,,,2.4,,,,,1.1,,,
2017-07-31,Jul17,Total,Health,Health,5678.0,6253.0,2311.0,1155.0,1311.0,777.0,437.0,464.0,18360.0,,,,,,,,,,,,30.9,,,,,34.1,,,,,12.6,,,,,6.3,,,,,7.1,,,,,4.2,,,,,2.4,,,,,2.5,,,
2017-07-31,Jul17,Total,Interpersonal,Non-family violence,440.0,434.0,175.0,81.0,38.0,102.0,53.0,39.0,1362.0,,,,,,,,,,,,32.3,,,,,31.9,,,,,12.8,,,,,5.9,,,,,2.8,,,,,7.5,,,,,3.9,,,,,2.9,,,
2017-07-31,Jul17,Total,Interpersonal,Family and domestic violence,6403.0,12391.0,2794.0,2410.0,1829.0,523.0,490.0,926.0,27710.0,,,,,,,,,,,,23.1,,,,,44.7,,,,,10.1,,,,,8.7,,,,,6.6,,,,,1.9,,,,,1.8,,,,,3.3,,,
2017-07-31,Jul17,Total,Interpersonal,Sexual abuse,363.0,405.0,92.0,172.0,69.0,17.0,32.0,22.0,1170.0,,,,,,,,,,,,31.0,,,,,34.6,,,,,7.9,,,,,14.7,,,,,5.9,,,,,1.5,,,,,2.7,,,,,1.9,,,
2017-07-31,Jul17,Total,Interpersonal,Relationship/family breakdown,5541.0,5059.0,2155.0,1250.0,549.0,626.0,553.0,289.0,16012.0,,,,,,,,,,,,34.6,,,,,31.6,,,,,13.5,,,,,7.8,,,,,3.4,,,,,3.9,,,,,3.5,,,,,1.8,,,
2017-07-31,Jul17,Total,Financial,Housing affordability stress,6231.0,6784.0,3440.0,1102.0,513.0,579.0,522.0,372.0,19527.0,,,,,,,,,,,,31.9,,,,,34.7,,,,,17.6,,,,,5.6,,,,,2.6,,,,,3.0,,,,,2.7,,,,,1.9,,,
2017-07-31,Jul17,Total,Interpersonal,Time out from family/other situation,1953.0,1766.0,967.0,644.0,124.0,270.0,173.0,195.0,6089.0,,,,,,,,,,,,32.1,,,,,29.0,,,,,15.9,,,,,10.6,,,,,2.0,,,,,4.4,,,,,2.8,,,,,3.2,,,
2017-07-31,Jul17,Male,Health,Mental health issues,1724.0,1834.0,615.0,277.0,372.0,277.0,98.0,73.0,5264.0,,,,,,,,,,,,32.8,,,,,34.8,,,,,11.7,,,,,5.3,,,,,7.1,,,,,5.3,,,,,1.9,,,,,1.4,,,
2017-07-31,Jul17,Male,Health,Problematic drug or substance use,823.0,850.0,267.0,205.0,211.0,80.0,39.0,48.0,2521.0,,,,,,,,,,,,32.6,,,,,33.7,,,,,10.6,,,,,8.1,,,,,8.4,,,,,3.2,,,,,1.5,,,,,1.9,,,
2017-07-31,Jul17,Female,Other,Discrimination including racial discrimination,76.0,63.0,40.0,9.0,42.0,4.0,1.0,1.0,236.0,,,,,,,,,,,,32.2,,,,,26.7,,,,,16.9,,,,,3.8,,,,,17.8,,,,,1.7,,,,,0.4,,,,,0.4,,,
2017-07-31,Jul17,Male,Other,Disengagement with school or other education and training,243.0,212.0,40.0,71.0,93.0,9.0,12.0,29.0,709.0,,,,,,,,,,,,34.3,,,,,29.9,,,,,5.6,,,,,10.0,,,,,13.1,,,,,1.3,,,,,1.7,,,,,4.1,,,
2017-07-31,Jul17,Total,Financial,Financial difficulties,7900.0,10459.0,4307.0,1871.0,879.0,640.0,528.0,553.0,27114.0,,,,,,,,,,,,29.1,,,,,38.6,,,,,15.9,,,,,6.9,,,,,3.2,,,,,2.4,,,,,1.9,,,,,2.0,,,
2017-07-31,Jul17,Total,Financial,Financial,10694.0,12656.0,5528.0,2412.0,1402.0,928.0,787.0,783.0,35147.0,,,,,,,,,,,,30.4,,,,,36.0,,,,,15.7,,,,,6.9,,,,,4.0,,,,,2.6,,,,,2.2,,,,,2.2,,,
2017-07-31,Jul17,Total,Accommodation,Previous accommodation ended,3680.0,3912.0,2015.0,764.0,431.0,699.0,337.0,205.0,12035.0,,,,,,,,,,,,30.6,,,,,32.5,,,,,16.7,,,,,6.3,,,,,3.6,,,,,5.8,,,,,2.8,,,,,1.7,,,
2017-07-31,Jul17,Total,Accommodation,Inadequate or inappropriate dwelling conditions,4660.0,6752.0,3171.0,1110.0,1546.0,712.0,490.0,611.0,19031.0,,,,,,,,,,,,24.5,,,,,35.5,,,,,16.7,,,,,5.8,,,,,8.1,,,,,3.7,,,,,2.6,,,,,3.2,,,
2017-07-31,Jul17,Total,Accommodation,Housing crisis (e.g. eviction),10552.0,11711.0,4894.0,1565.0,1980.0,1186.0,605.0,853.0,33298.0,,,,,,,,,,,,31.7,,,,,35.2,,,,,14.7,,,,,4.7,,,,,5.9,,,,,3.6,,,,,1.8,,,,,2.6,,,
2017-07-31,Jul17,Total,Accommodation,Accommodation,13550.0,15514.0,6879.0,2428.0,3695.0,1669.0,997.0,1337.0,45969.0,,,,,,,,,,,,29.5,,,,,33.7,,,,,15.0,,,,,5.3,,,,,8.0,,,,,3.6,,,,,2.2,,,,,2.9,,,
2017-07-31,Jul17,Male,Total,Total clients,9177.0,11052.0,4732.0,2200.0,2435.0,1060.0,683.0,1128.0,32386.0,,,,,,,,,,,,28.3,,,,,34.1,,,,,14.6,,,,,6.8,,,,,7.5,,,,,3.3,,,,,2.1,,,,,3.5,,,
2017-07-31,Jul17,Male,Not stated,Not stated,79.0,68.0,3.0,48.0,0.0,1.0,7.0,6.0,212.0,,,,,,,,,,,,37.3,,,,,32.1,,,,,1.4,,,,,22.6,,,,,0.0,,,,,0.5,,,,,3.3,,,,,2.8,,,
2017-07-31,Jul17,Male,Other,Other (not elsewhere classified),728.0,1432.0,453.0,280.0,95.0,58.0,94.0,223.0,3363.0,,,,,,,,,,,,21.6,,,,,42.6,,,,,13.5,,,,,8.3,,,,,2.8,,,,,1.7,,,,,2.8,,,,,6.6,,,
2017-07-31,Jul17,Male,Other,Lack of family and/or community support,1816.0,1701.0,967.0,351.0,243.0,267.0,127.0,148.0,5617.0,,,,,,,,,,,,32.3,,,,,30.3,,,,,17.2,,,,,6.2,,,,,4.3,,,,,4.8,,,,,2.3,,,,,2.6,,,
2017-07-31,Jul17,Male,Other,Transition from foster care and child safety residential placements,46.0,65.0,35.0,14.0,5.0,11.0,4.0,20.0,200.0,,,,,,,,,,,,23.0,,,,,32.5,,,,,17.5,,,,,7.0,,,,,2.5,,,,,5.5,,,,,2.0,,,,,10.0,,,
2017-07-31,Jul17,Male,Other,Unable to return home due to environmental reasons,225.0,168.0,85.0,51.0,38.0,16.0,19.0,20.0,622.0,,,,,,,,,,,,36.2,,,,,27.0,,,,,13.7,,,,,8.2,,,,,6.1,,,,,2.6,,,,,3.1,,,,,3.2,,,
2017-07-31,Jul17,Male,Other,Itinerant,353.0,472.0,240.0,51.0,151.0,116.0,3.0,15.0,1400.0,,,,,,,,,,,,25.2,,,,,33.7,,,,,17.1,,,,,3.6,,,,,10.8,,,,,8.3,,,,,0.2,,,,,1.1,,,
2017-07-31,Jul17,Male,Other,Discrimination including racial discrimination,40.0,40.0,28.0,3.0,55.0,6.0,0.0,1.0,173.0,,,,,,,,,,,,23.1,,,,,23.1,,,,,16.2,,,,,1.7,,,,,31.8,,,,,3.5,,,,,0.0,,,,,0.6,,,
2017-07-31,Jul17,Male,Other,Transition from other care arrangements,119.0,114.0,49.0,58.0,63.0,20.0,36.0,15.0,474.0,,,,,,,,,,,,25.1,,,,,24.1,,,,,10.3,,,,,12.2,,,,,13.3,,,,,4.2,,,,,7.6,,,,,3.2,,,
2017-07-31,Jul17,Total,Financial,Employment difficulties,970.0,1109.0,445.0,216.0,142.0,42.0,61.0,111.0,3093.0,,,,,,,,,,,,31.4,,,,,35.9,,,,,14.4,,,,,7.0,,,,,4.6,,,,,1.4,,,,,2.0,,,,,3.6,,,
2017-07-31,Jul17,Male,Other,Transition from custodial arrangements,391.0,592.0,108.0,62.0,165.0,51.0,23.0,50.0,1442.0,,,,,,,,,,,,27.1,,,,,41.1,,,,,7.5,,,,,4.3,,,,,11.4,,,,,3.5,,,,,1.6,,,,,3.5,,,
2017-07-31,Jul17,Male,Other,Other,3068.0,3886.0,1560.0,753.0,715.0,447.0,290.0,422.0,11132.0,,,,,,,,,,,,27.6,,,,,34.9,,,,,14.0,,,,,6.8,,,,,6.4,,,,,4.0,,,,,2.6,,,,,3.8,,,
2017-07-31,Jul17,Male,Health,Problematic alcohol use,455.0,338.0,253.0,95.0,141.0,51.0,19.0,56.0,1408.0,,,,,,,,,,,,32.3,,,,,24.0,,,,,18.0,,,,,6.7,,,,,10.0,,,,,3.6,,,,,1.3,,,,,4.0,,,
2017-07-31,Jul17,Male,Health,Medical issues,849.0,1028.0,407.0,141.0,180.0,155.0,52.0,78.0,2886.0,,,,,,,,,,,,29.4,,,,,35.6,,,,,14.1,,,,,4.9,,,,,6.2,,,,,5.4,,,,,1.8,,,,,2.7,,,
2017-07-31,Jul17,Total,Interpersonal,Interpersonal relationships,10057.0,15827.0,4407.0,3238.0,2396.0,1111.0,770.0,1172.0,38909.0,,,,,,,,,,,,25.8,,,,,40.7,,,,,11.3,,,,,8.3,,,,,6.2,,,,,2.9,,,,,2.0,,,,,3.0,,,
2017-07-31,Jul17,Male,Interpersonal,Non-family violence,159.0,165.0,67.0,22.0,16.0,40.0,18.0,7.0,494.0,,,,,,,,,,,,32.2,,,,,33.4,,,,,13.6,,,,,4.5,,,,,3.2,,,,,8.1,,,,,3.6,,,,,1.4,,,
2017-07-31,Jul17,Total,Not stated,Not stated,129.0,139.0,7.0,90.0,0.0,3.0,8.0,33.0,409.0,,,,,,,,,,,,31.5,,,,,34.0,,,,,1.7,,,,,22.0,,,,,0.0,,,,,0.7,,,,,2.0,,,,,8.1,,,
2017-07-31,Jul17,Male,Interpersonal,Sexual abuse,63.0,73.0,13.0,9.0,14.0,4.0,9.0,1.0,186.0,,,,,,,,,,,,33.9,,,,,39.2,,,,,7.0,,,,,4.8,,,,,7.5,,,,,2.2,,,,,4.8,,,,,0.5,,,
2017-07-31,Jul17,Female,Other,Transition from other care arrangements,124.0,120.0,36.0,44.0,32.0,11.0,4.0,18.0,389.0,,,,,,,,,,,,31.9,,,,,30.8,,,,,9.3,,,,,11.3,,,,,8.2,,,,,2.8,,,,,1.0,,,,,4.6,,,
2017-07-31,Jul17,Male,Interpersonal,Relationship/family breakdown,1964.0,1861.0,878.0,385.0,210.0,269.0,188.0,112.0,5866.0,,,,,,,,,,,,33.5,,,,,31.7,,,,,15.0,,,,,6.6,,,,,3.6,,,,,4.6,,,,,3.2,,,,,1.9,,,
2017-07-31,Jul17,Male,Interpersonal,Time out from family/other situation,717.0,672.0,422.0,236.0,48.0,133.0,55.0,68.0,2351.0,,,,,,,,,,,,30.5,,,,,28.6,,,,,17.9,,,,,10.0,,,,,2.0,,,,,5.7,,,,,2.3,,,,,2.9,,,
2017-07-31,Jul17,Male,Interpersonal,Interpersonal relationships,3263.0,3828.0,1594.0,837.0,577.0,434.0,253.0,344.0,11125.0,,,,,,,,,,,,29.3,,,,,34.4,,,,,14.3,,,,,7.5,,,,,5.2,,,,,3.9,,,,,2.3,,,,,3.1,,,
2017-07-31,Jul17,Male,Financial,Problematic gambling,53.0,58.0,13.0,6.0,14.0,3.0,2.0,3.0,152.0,,,,,,,,,,,,34.9,,,,,38.2,,,,,8.6,,,,,3.9,,,,,9.2,,,,,2.0,,,,,1.3,,,,,2.0,,,
2017-07-31,Jul17,Male,Financial,Unemployment,1254.0,1061.0,689.0,316.0,225.0,108.0,53.0,98.0,3801.0,,,,,,,,,,,,33.0,,,,,27.9,,,,,18.1,,,,,8.3,,,,,5.9,,,,,2.8,,,,,1.4,,,,,2.6,,,
2017-07-31,Jul17,Male,Financial,Employment difficulties,448.0,550.0,236.0,107.0,93.0,25.0,29.0,76.0,1562.0,,,,,,,,,,,,28.7,,,,,35.2,,,,,15.1,,,,,6.9,,,,,6.0,,,,,1.6,,,,,1.9,,,,,4.9,,,
2017-07-31,Jul17,Male,Financial,Housing affordability stress,2599.0,2722.0,1523.0,439.0,230.0,270.0,195.0,173.0,8141.0,,,,,,,,,,,,31.9,,,,,33.4,,,,,18.7,,,,,5.4,,,,,2.8,,,,,3.3,,,,,2.4,,,,,2.1,,,
2017-07-31,Jul17,Male,Financial,Financial difficulties,3422.0,4229.0,1951.0,791.0,394.0,312.0,185.0,234.0,11507.0,,,,,,,,,,,,29.7,,,,,36.8,,,,,17.0,,,,,6.9,,,,,3.4,,,,,2.7,,,,,1.6,,,,,2.0,,,
2017-07-31,Jul17,Female,Other,Transition from foster care and child safety residential placements,71.0,100.0,47.0,26.0,15.0,8.0,4.0,25.0,296.0,,,,,,,,,,,,24.0,,,,,33.8,,,,,15.9,,,,,8.8,,,,,5.1,,,,,2.7,,,,,1.4,,,,,8.4,,,
2017-07-31,Jul17,Male,Financial,Financial,4660.0,5154.0,2540.0,1036.0,657.0,453.0,291.0,328.0,15096.0,,,,,,,,,,,,30.9,,,,,34.1,,,,,16.8,,,,,6.9,,,,,4.4,,,,,3.0,,,,,1.9,,,,,2.2,,,
2017-07-31,Jul17,Male,Accommodation,Inadequate or inappropriate dwelling conditions,2005.0,2834.0,1515.0,490.0,686.0,354.0,196.0,238.0,8306.0,,,,,,,,,,,,24.1,,,,,34.1,,,,,18.2,,,,,5.9,,,,,8.3,,,,,4.3,,,,,2.4,,,,,2.9,,,
2017-07-31,Jul17,Male,Accommodation,Housing crisis (e.g. eviction),4503.0,5061.0,2236.0,660.0,822.0,562.0,235.0,408.0,14458.0,,,,,,,,,,,,31.1,,,,,35.0,,,,,15.5,,,,,4.6,,,,,5.7,,,,,3.9,,,,,1.6,,,,,2.8,,,
2017-07-31,Jul17,Male,Accommodation,Accommodation,5803.0,6695.0,3230.0,1029.0,1559.0,818.0,402.0,601.0,20085.0,,,,,,,,,,,,28.9,,,,,33.3,,,,,16.1,,,,,5.1,,,,,7.8,,,,,4.1,,,,,2.0,,,,,3.0,,,
2017-07-31,Jul17,Female,Total,Total clients,12842.0,19458.0,5918.0,3732.0,3873.0,1210.0,923.0,1767.0,49594.0,,,,,,,,,,,,25.9,,,,,39.2,,,,,11.9,,,,,7.5,,,,,7.8,,,,,2.4,,,,,1.9,,,,,3.6,,,
2017-07-31,Jul17,Female,Not stated,Not stated,50.0,71.0,4.0,42.0,0.0,2.0,1.0,27.0,197.0,,,,,,,,,,,,25.4,,,,,36.0,,,,,2.0,,,,,21.3,,,,,0.0,,,,,1.0,,,,,0.5,,,,,13.7,,,
2017-07-31,Jul17,Female,Other,Other (not elsewhere classified),970.0,1762.0,560.0,347.0,139.0,78.0,53.0,340.0,4249.0,,,,,,,,,,,,22.8,,,,,41.5,,,,,13.2,,,,,8.2,,,,,3.3,,,,,1.8,,,,,1.2,,,,,8.0,,,
2017-07-31,Jul17,Female,Other,Lack of family and/or community support,2784.0,2526.0,1244.0,716.0,245.0,267.0,271.0,280.0,8328.0,,,,,,,,,,,,33.4,,,,,30.3,,,,,14.9,,,,,8.6,,,,,2.9,,,,,3.2,,,,,3.3,,,,,3.4,,,
2017-07-31,Jul17,Female,Other,Disengagement with school or other education and training,407.0,287.0,54.0,61.0,134.0,12.0,13.0,77.0,1044.0,,,,,,,,,,,,39.0,,,,,27.5,,,,,5.2,,,,,5.8,,,,,12.8,,,,,1.1,,,,,1.2,,,,,7.4,,,
2017-07-31,Jul17,Female,Other,Unable to return home due to environmental reasons,329.0,272.0,109.0,107.0,68.0,17.0,32.0,18.0,951.0,,,,,,,,,,,,34.6,,,,,28.6,,,,,11.5,,,,,11.3,,,,,7.2,,,,,1.8,,,,,3.4,,,,,1.9,,,
2017-07-31,Jul17,Male,Health,Health,2591.0,2818.0,1110.0,480.0,623.0,410.0,154.0,207.0,8382.0,,,,,,,,,,,,30.9,,,,,33.6,,,,,13.2,,,,,5.7,,,,,7.4,,,,,4.9,,,,,1.8,,,,,2.5,,,
2017-07-31,Jul17,Male,Accommodation,Previous accommodation ended,1656.0,1722.0,983.0,350.0,181.0,359.0,137.0,108.0,5494.0,,,,,,,,,,,,30.1,,,,,31.3,,,,,17.9,,,,,6.4,,,,,3.3,,,,,6.5,,,,,2.5,,,,,2.0,,,
2017-07-31,Jul17,Female,Other,Other,4095.0,4617.0,1864.0,1133.0,749.0,397.0,375.0,641.0,13856.0,,,,,,,,,,,,29.6,,,,,33.3,,,,,13.5,,,,,8.2,,,,,5.4,,,,,2.9,,,,,2.7,,,,,4.6,,,
2017-07-31,Jul17,Female,Other,Itinerant,372.0,327.0,175.0,35.0,182.0,68.0,5.0,36.0,1199.0,,,,,,,,,,,,31.0,,,,,27.3,,,,,14.6,,,,,2.9,,,,,15.2,,,,,5.7,,,,,0.4,,,,,3.0,,,
2017-07-31,Jul17,Female,Health,Health,3087.0,3435.0,1201.0,675.0,688.0,367.0,283.0,257.0,9978.0,,,,,,,,,,,,30.9,,,,,34.4,,,,,12.0,,,,,6.8,,,,,6.9,,,,,3.7,,,,,2.8,,,,,2.6,,,
2017-07-31,Jul17,Male,Interpersonal,Family and domestic violence,1674.0,2246.0,794.0,483.0,340.0,119.0,133.0,240.0,6025.0,,,,,,,,,,,,27.8,,,,,37.3,,,,,13.2,,,,,8.0,,,,,5.6,,,,,2.0,,,,,2.2,,,,,4.0,,,
2017-07-31,Jul17,Female,Other,Transition from custodial arrangements,195.0,221.0,45.0,26.0,56.0,15.0,30.0,24.0,612.0,,,,,,,,,,,,31.9,,,,,36.1,,,,,7.4,,,,,4.2,,,,,9.2,,,,,2.5,,,,,4.9,,,,,3.9,,,
2017-07-31,Jul17,Female,Health,Problematic alcohol use,274.0,232.0,160.0,128.0,67.0,14.0,20.0,103.0,998.0,,,,,,,,,,,,27.5,,,,,23.2,,,,,16.0,,,,,12.8,,,,,6.7,,,,,1.4,,,,,2.0,,,,,10.3,,,
2017-07-31,Jul17,Female,Health,Problematic drug or substance use,691.0,719.0,229.0,217.0,135.0,48.0,58.0,57.0,2152.0,,,,,,,,,,,,32.1,,,,,33.4,,,,,10.6,,,,,10.1,,,,,6.3,,,,,2.2,,,,,2.7,,,,,2.6,,,
2017-07-31,Jul17,Female,Health,Medical issues,1025.0,1323.0,477.0,185.0,214.0,141.0,105.0,87.0,3553.0,,,,,,,,,,,,28.8,,,,,37.2,,,,,13.4,,,,,5.2,,,,,6.0,,,,,4.0,,,,,3.0,,,,,2.4,,,
2017-07-31,Jul17,Female,Health,Mental health issues,2291.0,2463.0,782.0,409.0,511.0,277.0,202.0,61.0,6987.0,,,,,,,,,,,,32.8,,,,,35.3,,,,,11.2,,,,,5.9,,,,,7.3,,,,,4.0,,,,,2.9,,,,,0.9,,,
